level_0,index,ISO Code,dt,CO2,population,delta,AverageTemperature,footprint
1347,1347,BOL,2011,1.6020293216851222,10078343.0,0.71025,21.55541666666667,30366759.6587231
1348,1348,BOL,2012,1.8354690553885906,10239004.0,0.762,21.60716666666667,31659546.5283493
1349,1349,BOL,2013,1.818997383143351,10400264.0,-0.20429,20.640875,31830193.987958197
1350,1350,BRA,1960,0.6496309790524134,72207554.0,0.11367,24.752666666666666,
1351,1351,BRA,1961,0.6617705352864329,74351763.0,0.50742,25.146416666666664,175292867.36378798
1352,1352,BRA,1962,0.7012355150456724,76573248.0,0.20333,24.84233333333333,184951535.949373
1353,1353,BRA,1963,0.7053209171240847,78854019.0,0.53258,25.17158333333333,184637695.139123
1354,1354,BRA,1964,0.698986877372637,81168654.0,0.09508,24.73408333333333,186300313.447129
1355,1355,BRA,1965,0.6754466752624793,83498020.0,0.34483,24.983833333333337,193788322.938901
1356,1356,BRA,1966,0.7491398049477015,85837799.0,0.44742,25.086416666666665,199018676.345105
1357,1357,BRA,1967,0.7505610922645977,88191378.0,0.37467,25.01366666666667,208003650.122446
1358,1358,BRA,1968,0.8549456837514078,90557064.0,-0.00775,24.63125,214996800.638661
1359,1359,BRA,1969,0.9072498593426602,92935072.0,0.64375,25.282750000000004,219333902.077827
1360,1360,BRA,1970,0.9835799574207851,95326793.0,0.55208,25.19108333333333,229589024.950466
1361,1361,BRA,1971,1.0502072461406808,97728961.0,-0.0305,24.608500000000006,242816107.69606298
1362,1362,BRA,1972,1.1419874189061991,100143598.0,0.45833,25.09733333333333,249189604.265325
1363,1363,BRA,1973,1.291260645222848,102584278.0,0.53058,25.169583333333332,261073440.21482998
1364,1364,BRA,1974,1.3653523486060404,105069367.0,-0.0575,24.5815,286481379.74267
1365,1365,BRA,1975,1.4047188095019054,107612100.0,0.03775,24.67675,288275433.870759
1366,1366,BRA,1976,1.407767881856348,110213082.0,0.08,24.719000000000005,308138077.187675
1367,1367,BRA,1977,1.4438252828858722,112867867.0,0.49333,25.13233333333333,324828254.090214
1368,1368,BRA,1978,1.5307923886230999,115577669.0,0.2885,24.9275,338339384.07319
1369,1369,BRA,1979,1.5913323741861194,118342626.0,0.30533,24.94433333333333,356654574.638445
1370,1370,BRA,1980,1.5441623395080812,121159761.0,0.509,25.148000000000003,369373822.541956
1371,1371,BRA,1981,1.3851892787884776,124030908.0,0.34442,24.98341666666667,356981741.619997
1372,1372,BRA,1982,1.3562837716245628,126947365.0,0.59133,25.23033333333333,360344576.514997
1373,1373,BRA,1983,1.2829470994747623,129882321.0,0.71175,25.350750000000005,349571792.507994
1374,1374,BRA,1984,1.2711280764186428,132800684.0,0.47092,25.10991666666667,361056680.79759705
1375,1375,BRA,1985,1.3358916360627544,135676281.0,0.32667,24.96566666666667,368885544.475918
1376,1376,BRA,1986,1.4359868714004556,138499464.0,0.492,25.131,405057698.907659
1377,1377,BRA,1987,1.468996065277301,141273488.0,0.92442,25.563416666666665,403124675.828579
1378,1378,BRA,1988,1.4538990006093129,144001542.0,0.53833,25.17733333333333,396471132.566184
1379,1379,BRA,1989,1.4590058266375172,146691981.0,0.23242,24.871416666666665,421830052.495073
1380,1380,BRA,1990,1.3986206090310924,149352145.0,0.63592,25.27491666666667,421978574.91449904
1381,1381,BRA,1991,1.443186893201312,151976577.0,0.65317,25.29216666666667,434215147.560274
1382,1382,BRA,1992,1.4279219743128486,154564278.0,0.61233,25.25133333333333,435984635.84882796
1383,1383,BRA,1993,1.4684318886633654,157132682.0,0.71592,25.35491666666667,444814859.306646
1384,1384,BRA,1994,1.5162570082363607,159705123.0,0.81567,25.454666666666668,464666083.869308
1385,1385,BRA,1995,1.591823025855894,162296612.0,0.91542,25.55441666666667,491718386.929706
1386,1386,BRA,1996,1.726864216766111,164913306.0,0.69883,25.33783333333333,494945438.89049006
1387,1387,BRA,1997,1.7938286777408867,167545164.0,0.92042,25.55941666666667,498157519.319737
1388,1388,BRA,1998,1.8351523741110687,170170640.0,1.31975,25.95875,498267311.559283
1389,1389,BRA,1999,1.8532907324674952,172759243.0,0.64758,25.286583333333336,507263585.992576
1390,1390,BRA,2000,1.8711183125591204,175287587.0,0.5575,25.1965,532385578.86665195
1391,1391,BRA,2001,1.8983538739966492,177750670.0,0.86542,25.50441666666667,514696767.91477996
1392,1392,BRA,2002,1.844379610815528,180151021.0,1.16133,25.800333333333338,517023644.79175496
1393,1393,BRA,2003,1.7624823620418895,182482149.0,0.982,25.621,531087949.77297306
1394,1394,BRA,2004,1.828671981228727,184738458.0,0.8575,25.4965,511355068.7762731
1395,1395,BRA,2005,1.8580879921582028,186917361.0,1.167,25.805999999999997,492431048.705493
1396,1396,BRA,2006,1.8393938594889738,189012412.0,0.878,25.517,496624656.46107996
1397,1397,BRA,2007,1.9013719170484062,191026637.0,1.029,25.668000000000006,517760182.40086204
1398,1398,BRA,2008,2.008670258155356,192979029.0,0.77133,25.41033333333333,551606323.043354
1399,1399,BRA,2009,1.8838117844144937,194895996.0,0.96158,25.60058333333333,531817637.584366
1400,1400,BRA,2010,2.1329375710877936,196796269.0,1.17342,25.81241666666667,576419339.089406
1401,1401,BRA,2011,2.211587235275672,198686688.0,0.78992,25.428916666666666,608814219.9752799
1402,1402,BRA,2012,2.3435701150307984,200560983.0,1.07808,25.71708333333333,606238470.7435219
1403,1403,BRA,2013,2.4884171837098332,202408632.0,0.70913,25.348125,615872753.082704
1404,1404,BRB,1960,0.7462966411043608,230939.0,0.74517,26.926416666666668,
1405,1405,BRB,1961,0.8388841409197249,231678.0,0.62775,26.809,346741.951998595
1406,1406,BRB,1962,1.119400995760708,232586.0,0.66775,26.849,401717.075868874
1407,1407,BRB,1963,0.8163296758809352,233587.0,0.78017,26.96141666666667,387036.213830298
1408,1408,BRB,1964,0.7660852622288923,234547.0,0.49208,26.67333333333333,381646.322001919
1409,1409,BRB,1965,0.8724498032917825,235374.0,0.4555,26.636750000000006,437763.801268795
1410,1410,BRB,1966,1.1340724610665807,236044.0,0.54775,26.729,487726.79963256203
1411,1411,BRB,1967,1.425756800960185,236621.0,0.3005,26.481750000000005,520029.78903226
1412,1412,BRB,1968,1.8551511599964587,237199.0,0.32067,26.50191666666667,532008.366625939
1413,1413,BRB,1969,2.0191288412150663,237913.0,0.92617,27.10741666666667,573411.744496051
1414,1414,BRB,1970,1.7962846663987138,238848.0,0.58867,26.76991666666667,593819.686244867
1415,1415,BRB,1971,2.0165559189284896,240035.0,0.26367,26.44491666666667,625708.701206499
1416,1416,BRB,1972,2.080752647644766,241441.0,0.51125,26.6925,685164.873183159
1417,1417,BRB,1973,1.9770553470301595,242976.0,0.612,26.793250000000004,675012.633358677
1418,1418,BRB,1974,2.0094054527089744,244539.0,0.28375,26.465000000000003,641422.481160013
1419,1419,BRB,1975,2.310188835689376,246034.0,0.192,26.37325,715198.625979885
1420,1420,BRB,1976,2.148829634179855,247444.0,0.10608,26.28733333333333,744220.313650643
1421,1421,BRB,1977,2.3730907132291463,248784.0,0.57608,26.75733333333333,744748.235642559
1422,1422,BRB,1978,2.522573110641838,250032.0,0.73758,26.918833333333332,740638.5598358109
1423,1423,BRB,1979,2.394279731026328,251177.0,0.66292,26.84416666666667,784824.4693911009
1424,1424,BRB,1980,2.6754324052118603,252194.0,0.966,27.14725,819374.327275465
1425,1425,BRB,1981,2.7095345345345345,253080.0,0.931,27.11225000000001,756637.997064963
1426,1426,BRB,1982,2.542504953888458,253841.0,0.63425,26.8155,765809.0817782241
1427,1427,BRB,1983,2.694225948655891,254518.0,0.80208,26.98333333333333,852549.4591705321
1428,1428,BRB,1984,2.931381346667032,255193.0,0.44417,26.625416666666666,898368.495248792
1429,1429,BRB,1985,3.309877151029212,255924.0,0.37133,26.55258333333333,871690.379665236
1430,1430,BRB,1986,3.5707886700735383,256736.0,0.47833,26.65958333333333,1005942.22056534
1431,1431,BRB,1987,3.6583026345924665,257611.0,1.15392,27.33516666666667,881983.9427138709
1432,1432,BRB,1988,3.6595249238957632,258527.0,0.83267,27.013916666666667,1057609.81418985
1433,1433,BRB,1989,3.8159933399625374,259458.0,0.57092,26.75216666666667,1076797.83811559
1434,1434,BRB,1990,4.126491124305806,260374.0,0.76192,26.94316666666667,973317.4080802009
1435,1435,BRB,1991,4.617521768251842,261275.0,0.71192,26.893166666666666,1085809.03866777
1436,1436,BRB,1992,3.7343583132456595,262184.0,0.72342,26.90466666666667,822993.292673732
1437,1437,BRB,1993,4.237227706213487,263089.0,0.87558,27.05683333333334,837939.506818245
1438,1438,BRB,1994,2.833429918754616,264015.0,0.77883,26.96008333333333,756482.570510546
1439,1439,BRB,1995,3.1278122275521874,264959.0,1.14475,27.326000000000004,793159.715048094
1440,1440,BRB,1996,3.198983236946402,265942.0,0.837,27.01825,819415.672446945
1441,1441,BRB,1997,3.3792803761074377,266945.0,1.05808,27.239333333333335,986705.083889515
1442,1442,BRB,1998,4.256155999253592,267950.0,1.44383,27.625083333333336,923795.472710458
1443,1443,BRB,1999,4.499854976535947,268922.0,0.95958,27.14083333333333,1064375.75184009
1444,1444,BRB,2000,4.402894973818498,269847.0,0.72083,26.902083333333334,1192493.02898722
1445,1445,BRB,2001,4.511188281581913,270685.0,1.04058,27.22183333333333,1087808.25133343
1446,1446,BRB,2002,4.525025968955127,271478.0,1.08483,27.26608333333333,1012877.90188852
1447,1447,BRB,2003,4.660219350762879,272258.0,1.25883,27.440083333333334,1235847.17291104
1448,1448,BRB,2004,4.739998754993756,273091.0,1.04417,27.22541666666667,1125219.24453235
1449,1449,BRB,2005,4.938242904430147,274009.0,1.49592,27.67716666666667,1282407.33288981
1450,1450,BRB,2006,4.986412835997804,275039.0,1.321,27.502250000000004,1245072.40026373
1451,1451,BRB,2007,4.939793590439979,276150.0,1.18517,27.36641666666667,1175936.37296914
1452,1452,BRB,2008,5.844583313801074,277319.0,0.82258,27.003833333333336,1201677.93717021
1453,1453,BRB,2009,5.807257514274428,278470.0,1.13908,27.32033333333333,1207194.63066241
1454,1454,BRB,2010,5.28599737453008,279569.0,1.66342,27.84466666666667,1122561.78144115
1455,1455,BRB,2011,5.449513722331709,280601.0,1.214,27.39525,1139049.36755111
1456,1456,BRB,2012,5.222107001438287,281585.0,1.16542,27.34666666666667,1016931.84636156
1457,1457,BRB,2013,5.127146391796367,282509.0,1.06987,27.251125,949884.13331456
1458,1458,BTN,1960,,223288.0,0.45883,12.42525,
1459,1459,BTN,1961,,228918.0,0.04283,12.00925,1354265.8278567
1460,1460,BTN,1962,,234706.0,-0.13242,11.834,1386045.5964055
1461,1461,BTN,1963,,240778.0,-0.21817,11.74825,1481505.70949582
1462,1462,BTN,1964,,247325.0,0.271,12.237416666666665,1443948.00561608
1463,1463,BTN,1965,,254464.0,-0.35517,11.61125,1472099.15871443
1464,1464,BTN,1966,,262244.0,0.28392,12.25033333333333,1685674.38750082
1465,1465,BTN,1967,,270622.0,-0.2485,11.717916666666666,1701009.72553391
1466,1466,BTN,1968,,279515.0,-0.33208,11.634333333333332,1736308.27173767
1467,1467,BTN,1969,,288774.0,0.3235,12.289916666666665,1764344.79876963
1468,1468,BTN,1970,0.012292952420541667,298301.0,0.14075,12.107166666666664,1787124.17079044
1469,1469,BTN,1971,0.011903795775402284,308053.0,-0.198,11.768416666666667,1803952.98750125
1470,1470,BTN,1972,0.011529814963291357,318045.0,0.15483,12.121249999999998,1793669.59661209
1471,1471,BTN,1973,0.011169253636784521,328312.0,0.41392,12.380333333333333,1827315.80094336
1472,1472,BTN,1974,0.01081892825637349,338943.0,0.228,12.194416666666665,1857102.71927636
1473,1473,BTN,1975,0.01047768170934505,349982.0,0.28183,12.24825,1855165.58305646
1474,1474,BTN,1976,0.010145107966413523,361455.0,0.29292,12.259333333333334,1861571.83417332
1475,1475,BTN,1977,0.019645133985492492,373324.0,0.03833,12.00475,1906377.96217075
1476,1476,BTN,1978,0.02854555456375978,385384.0,-0.09125,11.875166666666667,2052601.29818748
1477,1477,BTN,1979,0.05536626487833111,397390.0,0.477,12.443416666666666,2060843.44248559
1478,1478,BTN,1980,0.05377200785977535,409172.0,0.26517,12.231583333333333,2089547.97774833
1479,1479,BTN,1981,0.06106142061943955,420380.0,0.09233,12.058750000000002,2138084.57447706
1480,1480,BTN,1982,0.0765642036886672,431050.0,0.07858,12.045000000000002,2203157.71200692
1481,1481,BTN,1983,0.0663940232704986,441847.0,-0.22667,11.73975,2238966.44239575
1482,1482,BTN,1984,0.11314907872696818,453720.0,0.32992,12.296333333333335,2267985.60429183
1483,1483,BTN,1985,0.13343736220455588,467178.0,0.43792,12.404333333333335,2201771.9713907996
1484,1484,BTN,1986,0.11389330616707251,482952.0,0.02725,11.993666666666664,2197168.59937386
1485,1485,BTN,1987,0.2051726790784854,500437.0,0.35408,12.3205,2223994.23665575
1486,1486,BTN,1988,0.21267299859068617,517273.0,0.68975,12.656166666666666,2158535.06479863
1487,1487,BTN,1989,0.11756374739041635,530257.0,0.28392,12.250333333333336,2099365.23766177
1488,1488,BTN,1990,0.23887916914830257,537280.0,0.23917,12.205583333333333,2151916.31180542
1489,1489,BTN,1991,0.34807848363249233,537284.0,0.02825,11.994666666666667,2207904.53483744
1490,1490,BTN,1992,0.40704200178731015,531525.0,-0.13958,11.826833333333335,2310088.89358172
1491,1491,BTN,1993,0.35049520470563944,523117.0,0.12133,12.08775,2292607.20843949
1492,1492,BTN,1994,0.4117807641001117,516503.0,0.33325,12.299666666666665,2310754.58624241
1493,1493,BTN,1995,0.48430207602980907,514877.0,0.462,12.428416666666665,2321196.59452318
1494,1494,BTN,1996,0.5790572367230137,519282.0,0.40825,12.374666666666668,2368682.02945619
1495,1495,BTN,1997,0.7420634170143394,528754.0,-0.38758,11.578833333333336,2376802.54482507
1496,1496,BTN,1998,0.7034298309524029,542155.0,0.62342,12.589833333333333,2366957.10151266
1497,1497,BTN,1999,0.6905924744817888,557543.0,0.8485,12.814916666666665,2524399.5724076
1498,1498,BTN,2000,0.6906608814543019,573416.0,0.032,11.998416666666666,2495264.15633272
1499,1499,BTN,2001,0.6530444369063773,589600.0,0.45933,12.42575,2487173.57334652
1500,1500,BTN,2002,0.6893777859132353,606399.0,0.21392,12.180333333333335,2531285.76957102
1501,1501,BTN,2003,0.6058395916809157,623434.0,0.26617,12.232583333333334,2578711.78285005
1502,1502,BTN,2004,0.4810817733436205,640282.0,0.24167,12.208083333333335,2546461.90518135
1503,1503,BTN,2005,0.6031259185031654,656639.0,0.4795,12.445916666666667,2708897.66095215
1504,1504,BTN,2006,0.5836844046960258,672228.0,0.88758,12.854000000000001,2814553.6763946
1505,1505,BTN,2007,0.5711688341936481,686958.0,0.73308,12.6995,2840266.54617338
1506,1506,BTN,2008,0.6016192310435836,700950.0,0.48992,12.456333333333333,3030272.80906136
1507,1507,BTN,2009,0.5440515747601679,714458.0,1.14833,13.11475,2849623.00889237
1508,1508,BTN,2010,0.6702632204617388,727641.0,0.98083,12.947250000000002,3080612.22719307
1509,1509,BTN,2011,0.9903985091355957,740510.0,0.43383,12.400250000000002,3243287.29242849
1510,1510,BTN,2012,1.0860250183606983,752967.0,0.31333,12.27975,3495608.80399001
1511,1511,BTN,2013,1.2032208177933255,764961.0,1.36496,13.331374999999998,3479548.25424817
1512,1512,BWA,1960,,524552.0,0.02717,22.15133333333333,
1513,1513,BWA,1961,,537249.0,0.03308,22.157250000000005,
1514,1514,BWA,1962,,550840.0,0.09825,22.222416666666664,
1515,1515,BWA,1963,,565353.0,-0.63092,21.493250000000003,
1516,1516,BWA,1964,,580799.0,-0.09633,22.02783333333333,
1517,1517,BWA,1965,,597190.0,0.11792,22.24208333333333,
1518,1518,BWA,1966,,614613.0,0.28575,22.409916666666664,916294.1553360509
1519,1519,BWA,1967,,633154.0,-0.49167,21.632500000000004,1265287.8977621999
1520,1520,BWA,1968,,652843.0,-0.19417,21.930000000000003,1728799.94162398
1521,1521,BWA,1969,,673640.0,0.18792,22.31208333333333,2090952.46809505
1522,1522,BWA,1970,,695597.0,0.73167,22.85583333333333,1928183.28843683
1523,1523,BWA,1971,,718639.0,-0.04325,22.08091666666667,1982396.4375363998
1524,1524,BWA,1972,0.029618959795916992,742835.0,-0.066,22.05816666666667,2189442.77247749
1525,1525,BWA,1973,0.06680181962025317,768512.0,0.24883,22.373,1486030.03539534
1526,1526,BWA,1974,0.11054962033425658,796095.0,-0.9005,21.223666666666666,1493544.10415385
1527,1527,BWA,1975,0.226456698634118,825840.0,-0.45392,21.67025,1594495.58080604
1528,1528,BWA,1976,0.6924876581706698,857855.0,-0.97992,21.14425,2068328.74486336
1529,1529,BWA,1977,0.8757127833474975,891926.0,-0.06025,22.06391666666667,2421504.38830959
1530,1530,BWA,1978,0.897393769843195,927585.0,-0.43033,21.69383333333333,2706734.86879116
1531,1531,BWA,1979,0.9774447553637029,964166.0,0.24158,22.36575000000001,1895528.05410282
1532,1532,BWA,1980,0.98528204339375,1001158.0,-0.27825,21.84591666666667,2806929.92201443
1533,1533,BWA,1981,0.9711362802473428,1038397.0,-0.5185,21.60566666666667,2112056.70183341
1534,1534,BWA,1982,1.022503250800036,1075889.0,0.36367,22.48783333333333,1523893.47287268
1535,1535,BWA,1983,0.9253622908582456,1113539.0,0.84025,22.964416666666665,1545454.77620563
1536,1536,BWA,1984,0.9077584140252865,1151292.0,0.40175,22.52591666666667,2327499.81433653
1537,1537,BWA,1985,0.9744835230263876,1189114.0,0.1485,22.272666666666666,2072110.06191869
1538,1538,BWA,1986,0.8698143966873436,1226810.0,0.18417,22.30833333333333,1888616.43359853
1539,1539,BWA,1987,0.9803308355361088,1264314.0,1.02017,23.14433333333333,2402342.65241688
1540,1540,BWA,1988,0.9999746508344485,1301818.0,0.129,22.25316666666667,2890732.57343395
1541,1541,BWA,1989,1.0675607483891003,1339624.0,-0.02,22.10416666666667,2911954.21032486
1542,1542,BWA,1990,1.9613581999431022,1377912.0,0.82067,22.94483333333333,3465646.49045728
1543,1543,BWA,1991,1.8610258404735973,1416731.0,-0.0645,22.05966666666667,2995602.5199196
1544,1544,BWA,1992,1.9092753083629783,1455833.0,1.16667,23.29083333333333,3097602.64847402
1545,1545,BWA,1993,2.1393182412709497,1494693.0,0.55658,22.68075,2794985.16167024
1546,1546,BWA,1994,1.9787064259810965,1532622.0,0.255,22.379166666666666,3601256.74433249
1547,1547,BWA,1995,1.9420614698673246,1569094.0,1.08967,23.213833333333334,3825967.58378971
1548,1548,BWA,1996,1.7191277134271785,1604060.0,0.0755,22.19966666666667,3712255.30898858
1549,1549,BWA,1997,1.7107523959856747,1637635.0,0.21267,22.33683333333333,3543620.75082611
1550,1550,BWA,1998,2.003027027027027,1669625.0,0.94642,23.07058333333333,3982588.74241906
1551,1551,BWA,1999,1.8595356564238745,1699862.0,0.85383,22.978,4835030.47032555
1552,1552,BWA,2000,2.1874613791267925,1728340.0,-0.25183,21.87233333333333,5708670.67318708
1553,1553,BWA,2001,2.1940128836680564,1754935.0,0.22633,22.3505,5119549.0767107
1554,1554,BWA,2002,2.2352809315751596,1779953.0,0.8615,22.98566666666667,6026599.96005471
1555,1555,BWA,2003,2.1217454148028727,1804339.0,1.271,23.395166666666668,5696826.98081762
1556,1556,BWA,2004,2.1308462661192897,1829330.0,0.22192,22.346083333333336,5634205.94613377
1557,1557,BWA,2005,2.2070935613400207,1855852.0,1.24467,23.36883333333334,6240868.57434761
1558,1558,BWA,2006,2.1952513429832115,1884238.0,-0.32017,21.804,6299751.91639996
1559,1559,BWA,2007,2.2104508220270014,1914414.0,0.27633,22.4005,5724134.72626211
1560,1560,BWA,2008,2.3154831785222707,1946351.0,0.187,22.311166666666665,6783500.37571004
1561,1561,BWA,2009,1.9002859766390119,1979882.0,0.01558,22.139750000000006,6653148.26792079
1562,1562,BWA,2010,2.3259244039057685,2014866.0,0.606,22.730166666666666,6293666.12070198
1563,1563,BWA,2011,2.036091060521932,2051339.0,-0.16908,21.95508333333333,7889106.01614844
1564,1564,BWA,2012,2.0254092848613063,2089315.0,0.27592,22.40008333333333,7265318.11798732
1565,1565,BWA,2013,2.4567182536867387,2128507.0,-0.29842,21.82575,6679456.86774574
1566,1566,CAF,1960,0.058535105899004194,1503508.0,0.15058,25.402500000000003,
1567,1567,CAF,1961,0.05755064486828966,1529227.0,-0.14017,25.11175,1662292.84554503
1568,1568,CAF,1962,0.0471136618698612,1556661.0,-0.12275,25.129166666666666,1734786.1751991
1569,1569,CAF,1963,0.04624902964692707,1585763.0,0.09483,25.34675,1777803.2835970002
1570,1570,CAF,1964,0.04536917667378486,1616516.0,-0.09917,25.15275,1765072.07940677
1571,1571,CAF,1965,0.05337593315999862,1648833.0,0.02017,25.27208333333333,1889972.7467513
1572,1572,CAF,1966,0.050116912326154194,1682885.0,0.10917,25.361083333333333,2040147.98250931
1573,1573,CAF,1967,0.05334274407760256,1718603.0,-0.1375,25.11441666666666,2188855.41593686
1574,1574,CAF,1968,0.10445246060031538,1755344.0,-0.10808,25.14383333333333,2331350.26702523
1575,1575,CAF,1969,0.10434935443193358,1792220.0,0.23275,25.484666666666666,2434170.4920443
1576,1576,CAF,1970,0.11429866643626733,1828709.0,0.17783,25.429749999999995,2531843.52004317
